source,target,type,id,label,timeset,weight,colab_track_popularity,colab_track_name,colab_track
Bad Bunny,Bomba Estéreo,Directed,1397,,,1,97,Ojitos Lindos,"[[""Ojitos Lindos"", 97]]"
Bad Bunny,Rauw Alejandro,Directed,1398,,,1,94,Party,"[[""Party"", 94]]"
Bad Bunny,Jhay Cortez,Directed,1399,,,3,94,Tarot,"[[""Tarot"", 94], [""D\u00c1KITI"", 83], [""D\u00c1KITI"", 80]]"
Bad Bunny,Tony Dize,Directed,1400,,,1,91,La Corriente,"[[""La Corriente"", 91]]"
Bad Bunny,Tainy,Directed,1402,,,2,84,Callaita,"[[""Callaita"", 84], [""Callaita"", 81]]"
Bad Bunny,Daddy Yankee,Directed,1403,,,2,84,La Santa,"[[""La Santa"", 84], [""Tu No Metes Cabra - Remix"", 68]]"
Bad Bunny,Jowell & Randy,Directed,1404,,,1,80,Safaera,"[[""Safaera"", 80]]"
Bad Bunny,Ñengo Flow,Directed,1405,,,3,82,Diles,"[[""Safaera"", 80], [""Diles"", 82], [""Que Malo"", 75]]"
Bad Bunny,ROSALÍA,Directed,1406,,,1,82,LA NOCHE DE ANOCHE,"[[""LA NOCHE DE ANOCHE"", 82]]"
Bad Bunny,Mora,Directed,1407,,,1,81,Una Vez,"[[""Una Vez"", 81]]"
Bad Bunny,El Alfa,Directed,1408,,,1,75,La Romana,"[[""La Romana"", 75]]"
Bad Bunny,Ozuna,Directed,1409,,,2,82,Diles,"[[""Diles"", 82], [""Soy Peor - Remix"", 67]]"
Bad Bunny,Farruko,Directed,1410,,,2,82,Diles,"[[""Diles"", 82], [""Blockia"", 57]]"
Bad Bunny,Arcangel,Directed,1411,,,6,82,Diles,"[[""Diles"", 82], [""Me Mata"", 73], [""P FKN R"", 67], [""Soy Peor - Remix"", 67], [""Panamera - Remix"", 52], [""Panamera - Remix"", 39]]"
Bad Bunny,DJ Luian,Directed,1412,,,4,82,Diles,"[[""Diles"", 82], [""Sensualidad"", 74], [""Me Mata"", 73], [""Blockia"", 57]]"
Bad Bunny,Yaviah,Directed,1413,,,1,78,Bichiyal,"[[""Bichiyal"", 78]]"
Bad Bunny,Sech,Directed,1414,,,2,73,Ignorantes,"[[""Ignorantes"", 73], [""Ignorantes"", 72]]"
Bad Bunny,Anuel AA,Directed,1415,,,2,72,Está Cabrón Ser Yo,"[[""Est\u00e1 Cabr\u00f3n Ser Yo"", 72], [""Tu No Metes Cabra - Remix"", 68]]"
Bad Bunny,Prince Royce,Directed,1416,,,1,74,Sensualidad,"[[""Sensualidad"", 74]]"
Bad Bunny,J Balvin,Directed,1417,,,3,74,Sensualidad,"[[""Sensualidad"", 74], [""Soy Peor - Remix"", 67], [""I Like It"", 9]]"
Bad Bunny,Bryant Myers,Directed,1418,,,5,74,Pa Ti,"[[""Pa Ti"", 74], [""Me Mata"", 73], [""Caile"", 66], [""Me Llueven 3.0"", 54], [""Me Llueven (Extended Version)"", 44]]"
Bad Bunny,Almighty,Directed,1419,,,6,73,Me Mata,"[[""Me Mata"", 73], [""Me Llueven 3.0"", 54], [""Panamera - Remix"", 52], [""Me Llueven 2"", 47], [""Me Llueven (Extended Version)"", 44], [""Panamera - Remix"", 39]]"
Bad Bunny,Noriel,Directed,1420,,,3,73,Me Mata,"[[""Me Mata"", 73], [""Me Llueven 3.0"", 54], [""Me Llueven (Extended Version)"", 44]]"
Bad Bunny,Baby Rasta,Directed,1421,,,1,73,Me Mata,"[[""Me Mata"", 73]]"
Bad Bunny,Brytiago,Directed,1422,,,1,73,Me Mata,"[[""Me Mata"", 73]]"
Bad Bunny,Nicky Jam,Directed,1423,,,1,69,BAD CON NICKY,"[[""BAD CON NICKY"", 69]]"
Bad Bunny,Don Omar,Directed,1424,,,1,71,PA' ROMPERLA,"[[""PA' ROMPERLA"", 71]]"
Bad Bunny,Duki,Directed,1425,,,1,72,Hablamos Mañana,"[[""Hablamos Ma\u00f1ana"", 72]]"
Bad Bunny,Pablo Chill-E,Directed,1426,,,1,72,Hablamos Mañana,"[[""Hablamos Ma\u00f1ana"", 72]]"
Bad Bunny,Kendo Kaponi,Directed,1427,,,1,67,P FKN R,"[[""P FKN R"", 67]]"
Bad Bunny,Ñejo,Directed,1428,,,1,71,¿Cual Es Tu Plan?,"[[""\u00bfCual Es Tu Plan?"", 71]]"
Bad Bunny,Pj Sin Suela,Directed,1429,,,1,71,¿Cual Es Tu Plan?,"[[""\u00bfCual Es Tu Plan?"", 71]]"
Bad Bunny,DJ Nelson,Directed,1430,,,1,71,¿Cual Es Tu Plan?,"[[""\u00bfCual Es Tu Plan?"", 71]]"
Bad Bunny,Luar La L,Directed,1431,,,1,66,100 MILLONES,"[[""100 MILLONES"", 66]]"
Bad Bunny,Cosculluela,Directed,1432,,,1,68,Tu No Metes Cabra - Remix,"[[""Tu No Metes Cabra - Remix"", 68]]"
Bad Bunny,Myke Towers,Directed,1433,,,2,65,Puesto Pa' Guerrial,"[[""Puesto Pa' Guerrial"", 65], [""Estamos Arriba"", 64]]"
Bad Bunny,Zion & Lennox,Directed,1434,,,1,65,MÁS DE UNA CITA,"[[""M\u00c1S DE UNA CITA"", 65]]"
Bad Bunny,Ivy Queen,Directed,1435,,,1,62,Yo Perreo Sola - Remix,"[[""Yo Perreo Sola - Remix"", 62]]"
Bad Bunny,De La Ghetto,Directed,1436,,,1,66,Caile,"[[""Caile"", 66]]"
Bad Bunny,Revol,Directed,1437,,,1,66,Caile,"[[""Caile"", 66]]"
Bad Bunny,Zion,Directed,1438,,,1,66,Caile,"[[""Caile"", 66]]"
Bad Bunny,"Héctor ""El Father""",Directed,1439,,,1,52,Vamos Pa' la Calle,"[[""Vamos Pa' la Calle"", 52]]"
Bad Bunny,Kevin Roldan,Directed,1440,,,2,54,Me Llueven 3.0,"[[""Me Llueven 3.0"", 54], [""Me Llueven (Extended Version)"", 44]]"
Bad Bunny,Quimico Ultra Mega,Directed,1441,,,4,52,Panamera - Remix,"[[""Panamera - Remix"", 52], [""Me Llueven 2"", 47], [""Me Llueven (Extended Version)"", 44], [""Panamera - Remix"", 39]]"
Bad Bunny,Mark B.,Directed,1443,,,2,44,Me Llueven (Extended Version),"[[""Me Llueven (Extended Version)"", 44], [""Me Llueven"", 31]]"
Bomba Estéreo,Tainy,Directed,1444,,,2,69,To My Love - Tainy Remix,"[[""To My Love - Tainy Remix"", 69], [""To My Love - Tainy Remix"", 31]]"
Bomba Estéreo,Leonel García,Directed,1445,,,2,46,Como Lo Pedí,"[[""Como Lo Ped\u00ed"", 46], [""Como Lo Ped\u00ed"", 39]]"
Bomba Estéreo,Nicola Cruz,Directed,1446,,,1,28,Raíz - Nicola Cruz Remix,"[[""Ra\u00edz - Nicola Cruz Remix"", 28]]"
Rauw Alejandro,Lyanno,Directed,1447,,,7,72,El Efecto - Remix,"[[""LOKERA"", 57], [""El Efecto - Remix"", 72], [""Tengo un Pal"", 55], [""Que Somos"", 61], [""La Oportunidad - Remix"", 39], [""Como Nunca"", 29], [""Se T\u00fa"", 24]]"
Rauw Alejandro,Brray,Directed,1448,,,2,57,LOKERA,"[[""LOKERA"", 57], [""Pa' Serio"", 23]]"
Rauw Alejandro,Anuel AA,Directed,1449,,,5,72,Reloj,"[[""Reloj"", 71], [""Reloj"", 72], [""Fantasias - Remix"", 68], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 58], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 53]]"
Rauw Alejandro,Farruko,Directed,1450,,,5,73,Fantasias,"[[""Fantasias"", 73], [""Fantasias - Remix"", 68], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 58], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 53], [""Fantasias - Unplugged"", 59]]"
Rauw Alejandro,Camilo,Directed,1451,,,2,72,Tattoo - Remix with Camilo,"[[""Tattoo - Remix with Camilo"", 72], [""Tattoo - Remix with Camilo"", 66]]"
Rauw Alejandro,Dalex,Directed,1452,,,5,72,El Efecto - Remix,"[[""Eleg\u00ed (feat. D\u00edmelo Flow)"", 71], [""El Efecto - Remix"", 72], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 58], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 53], [""Eleg\u00ed - Live"", 28]]"
Rauw Alejandro,Lenny Tavárez,Directed,1453,,,4,71,Elegí (feat. Dímelo Flow),"[[""Eleg\u00ed (feat. D\u00edmelo Flow)"", 71], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 58], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 53], [""Eleg\u00ed - Live"", 28]]"
Rauw Alejandro,Dímelo Flow,Directed,1454,,,3,71,Elegí (feat. Dímelo Flow),"[[""Eleg\u00ed (feat. D\u00edmelo Flow)"", 71], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 58], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 53]]"
Rauw Alejandro,Tainy,Directed,1455,,,2,64,Pensándote,"[[""Pens\u00e1ndote"", 64], [""\u00bfCu\u00e1ndo Fue?"", 57]]"
Rauw Alejandro,Natti Natasha,Directed,1456,,,1,68,Fantasias - Remix,"[[""Fantasias - Remix"", 68]]"
Rauw Alejandro,Lunay,Directed,1457,,,1,68,Fantasias - Remix,"[[""Fantasias - Remix"", 68]]"
Rauw Alejandro,KEVVO,Directed,1458,,,1,72,El Efecto - Remix,"[[""El Efecto - Remix"", 72]]"
Rauw Alejandro,Bryant Myers,Directed,1459,,,2,72,El Efecto - Remix,"[[""El Efecto - Remix"", 72], [""Mis D\u00edas Sin Ti"", 50]]"
Rauw Alejandro,Rvssian,Directed,1460,,,1,60,FCK U X2,"[[""FCK U X2"", 60]]"
Rauw Alejandro,Ankhal,Directed,1461,,,1,61,WUEPA,"[[""WUEPA"", 61]]"
Rauw Alejandro,J Balvin,Directed,1462,,,2,66,De Cora <3,"[[""De Cora <3"", 66], [""De Cora <3"", 47]]"
Rauw Alejandro,Myke Towers,Directed,1463,,,5,65,Ponte Pa' Mi,"[[""Ponte Pa' Mi"", 65], [""Ponte Pa' Mi"", 59], [""Que Le De - Remix"", 52], [""La Oportunidad - Remix"", 39], [""Ponte Pa' M\u00ed - Live"", 26]]"
Rauw Alejandro,Sech,Directed,1464,,,3,61,Mood,"[[""Mood"", 61], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 58], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 53]]"
Rauw Alejandro,Wisin,Directed,1465,,,2,63,Una Noche,"[[""Una Noche"", 63], [""Una Noche - Unplugged"", 44]]"
Rauw Alejandro,Arcangel,Directed,1466,,,1,60,Soy Una Gargola,"[[""Soy Una Gargola"", 60]]"
Rauw Alejandro,Randy,Directed,1467,,,1,60,Soy Una Gargola,"[[""Soy Una Gargola"", 60]]"
Rauw Alejandro,Nicky Jam,Directed,1468,,,2,59,Que Le De,"[[""Que Le De"", 59], [""Que Le De - Remix"", 52]]"
Rauw Alejandro,Justin Quiles,Directed,1469,,,3,58,"Elegí (feat. Farruko, Anuel AA, Sech, Dímelo Flow & Justin Quiles) - Remix","[[""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 58], [""Eleg\u00ed (feat. Farruko, Anuel AA, Sech, D\u00edmelo Flow & Justin Quiles) - Remix"", 53], [""Que Le De - Remix"", 52]]"
Rauw Alejandro,Zion & Lennox,Directed,1470,,,1,57,Química (feat. The Martinez Brothers),"[[""Qu\u00edmica (feat. The Martinez Brothers)"", 57]]"
Rauw Alejandro,Darell,Directed,1471,,,1,55,Encima De Mi,"[[""Encima De Mi"", 55]]"
Rauw Alejandro,Lary Over,Directed,1472,,,2,55,Cubierto de Ti,"[[""Cubierto de Ti"", 55], [""Cubierto de Ti"", 41]]"
Rauw Alejandro,Wisin & Yandel,Directed,1473,,,1,51,No Te Creo,"[[""No Te Creo"", 51]]"
Rauw Alejandro,Brytiago,Directed,1474,,,1,52,Que Le De - Remix,"[[""Que Le De - Remix"", 52]]"
Rauw Alejandro,Revol,Directed,1475,,,1,45,Que Bien Te Ves,"[[""Que Bien Te Ves"", 45]]"
Rauw Alejandro,De La Ghetto,Directed,1476,,,1,44,Espuma,"[[""Espuma"", 44]]"
Rauw Alejandro,Cazzu,Directed,1477,,,1,44,Hasta Donde,"[[""Hasta Donde"", 44]]"
Rauw Alejandro,Jon Z,Directed,1478,,,1,42,Cuento de Hadas,"[[""Cuento de Hadas"", 42]]"
Rauw Alejandro,Alvaro Diaz,Directed,1479,,,1,39,La Oportunidad - Remix,"[[""La Oportunidad - Remix"", 39]]"
Rauw Alejandro,Mark B.,Directed,1480,,,1,28,Dimelo en la Cara,"[[""Dimelo en la Cara"", 28]]"
Rauw Alejandro,Joyce Santana,Directed,1481,,,1,25,No Me Siento Igual,"[[""No Me Siento Igual"", 25]]"
Jhay Cortez,Bad Bunny,Directed,1482,,,60,82,CÓMO SE SIENTE - Remix,"[[""C\u00d3MO SE SIENTE - Remix"", 82], [""No Me Conoce - Remix"", 81], [""No Me Conoce - Remix"", 75], [""C\u00d3MO SE SIENTE - Remix"", 0], [""C\u00d3MO SE SIENTE - Remix"", 0], [""C\u00d3MO SE SIENTE - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""C\u00d3MO SE SIENTE - Remix"", 0], [""C\u00d3MO SE SIENTE - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""C\u00d3MO SE SIENTE - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""C\u00d3MO SE SIENTE - Remix"", 0], [""C\u00d3MO SE SIENTE - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 34], [""No Me Conoce - Remix"", 30], [""No Me Conoce - Remix"", 29], [""C\u00d3MO SE SIENTE - Remix"", 18], [""No Me Conoce - Remix"", 30], [""No Me Conoce - Remix"", 23], [""No Me Conoce - Remix"", 33], [""No Me Conoce - Remix"", 18], [""No Me Conoce - Remix"", 14], [""No Me Conoce - Remix"", 9], [""No Me Conoce - Remix"", 8], [""No Me Conoce - Remix"", 9], [""No Me Conoce - Remix"", 6], [""C\u00d3MO SE SIENTE - Remix"", 15], [""No Me Conoce - Remix"", 9], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 16], [""No Me Conoce - Remix"", 8], [""No Me Conoce - Remix"", 9], [""No Me Conoce - Remix"", 17], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 5], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 13], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 4], [""No Me Conoce - Remix"", 4], [""No Me Conoce - Remix"", 5], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 5], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 8], [""No Me Conoce - Remix"", 5], [""No Me Conoce - Remix"", 6], [""C\u00d3MO SE SIENTE - Remix"", 12], [""No Me Conoce - Remix"", 4], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 7]]"
Jhay Cortez,J Balvin,Directed,1483,,,58,81,No Me Conoce - Remix,"[[""No Me Conoce - Remix"", 81], [""No Me Conoce - Remix"", 75], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""Medusa"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""No Me Conoce - Remix"", 0], [""Medusa"", 68], [""Medusa"", 42], [""Est\u00e1n Pa\u00b4 M\u00ed"", 34], [""No Me Conoce - Remix"", 34], [""Est\u00e1n Pa\u00b4 M\u00ed"", 31], [""No Me Conoce - Remix"", 30], [""No Me Conoce - Remix"", 29], [""No Me Conoce - Remix"", 30], [""No Me Conoce - Remix"", 23], [""No Me Conoce - Remix"", 33], [""No Me Conoce - Remix"", 18], [""No Me Conoce - Remix"", 14], [""No Me Conoce - Remix"", 9], [""No Me Conoce - Remix"", 8], [""No Me Conoce - Remix"", 9], [""No Me Conoce - Remix"", 6], [""Medusa"", 10], [""No Me Conoce - Remix"", 9], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 16], [""No Me Conoce - Remix"", 8], [""Medusa"", 10], [""No Me Conoce - Remix"", 9], [""No Me Conoce - Remix"", 17], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 5], [""Medusa"", 8], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 13], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 4], [""No Me Conoce - Remix"", 4], [""No Me Conoce - Remix"", 5], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 5], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 8], [""No Me Conoce - Remix"", 5], [""Medusa"", 5], [""Medusa"", 7], [""No Me Conoce - Remix"", 6], [""No Me Conoce - Remix"", 4], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 7], [""No Me Conoce - Remix"", 7]]"
Jhay Cortez,Anuel AA,Directed,1484,,,19,80,Ley Seca,"[[""Ley Seca"", 80], [""Ley Seca"", 0], [""Ley Seca"", 2], [""Medusa"", 0], [""Ley Seca"", 0], [""Ley Seca"", 0], [""Medusa"", 68], [""Ley Seca"", 67], [""Medusa"", 42], [""Ley Seca"", 25], [""Ley Seca"", 28], [""Ley Seca"", 23], [""Ley Seca"", 18], [""Medusa"", 10], [""Medusa"", 10], [""Medusa"", 8], [""Ley Seca"", 14], [""Medusa"", 5], [""Medusa"", 7]]"
Jhay Cortez,Darell,Directed,1485,,,5,52,Se Supone - RMX,"[[""Se Supone - RMX"", 0], [""Se Supone - RMX"", 52], [""Se Supone - RMX"", 43], [""Se Supone"", 34], [""Se Supone"", 23]]"
Jhay Cortez,Ñengo Flow,Directed,1486,,,4,52,Se Supone - RMX,"[[""Se Supone - RMX"", 0], [""Se Supone - RMX"", 52], [""Se Supone - RMX"", 43], [""Olvidate"", 35]]"
Jhay Cortez,Almighty,Directed,1487,,,8,56,Costear,"[[""Se Supone - RMX"", 0], [""Costear"", 56], [""Se Supone - RMX"", 52], [""Costear - Equipo Rojo Remix"", 52], [""Costear - Equipo Negro Remix"", 46], [""Se Supone - RMX"", 43], [""Costear"", 42], [""Costear"", 33]]"
Jhay Cortez,Miky Woodz,Directed,1488,,,5,52,Se Supone - RMX,"[[""Se Supone - RMX"", 0], [""Se Supone - RMX"", 52], [""Se Supone - RMX"", 43], [""All Eyes On Me"", 33], [""All Eyes On Me"", 35]]"
Jhay Cortez,Myke Towers,Directed,1489,,,9,59,Subiendo De Nivel - Remix,"[[""Se Supone - RMX"", 0], [""Los Bo"", 0], [""Subiendo De Nivel - Remix"", 59], [""Los Bo"", 57], [""Los Bo"", 54], [""Se Supone - RMX"", 52], [""Costear - Equipo Negro Remix"", 46], [""Se Supone - RMX"", 43], [""Perder El Tiempo"", 36]]"
Jhay Cortez,Zion & Lennox,Directed,1490,,,6,42,Somos Iguales,"[[""Somos Iguales"", 1], [""Somos Iguales"", 0], [""Somos Iguales"", 0], [""Somos Iguales"", 42], [""Somos Iguales"", 38], [""Somos Iguales"", 29]]"
Jhay Cortez,Tainy,Directed,1491,,,4,65,Imaginaste,"[[""Imaginaste"", 0], [""Imaginaste"", 65], [""Imaginaste"", 37], [""Imaginaste"", 12]]"
Jhay Cortez,Mariah Angeliq,Directed,1492,,,5,44,Costear - Remix,"[[""Costear - Remix"", 0], [""Costear - Remix"", 0], [""Costear - Remix"", 0], [""Costear - Remix"", 0], [""Costear - Remix"", 44]]"
Jhay Cortez,Wisin & Yandel,Directed,1493,,,4,57,Imaginaste - Remix,"[[""Imaginaste - Remix"", 0], [""Imaginaste - Remix"", 0], [""Imaginaste - Remix"", 57], [""Imaginaste - Remix"", 50]]"
Jhay Cortez,Nio Garcia,Directed,1494,,,5,53,Deseos - Remix,"[[""Deseos - Remix"", 0], [""Deseos - Remix"", 1], [""Deseos - Remix"", 0], [""Deseos - Remix"", 53], [""Costear - Flow La Movie Remix"", 30]]"
Jhay Cortez,Casper Magico,Directed,1495,,,5,53,Deseos - Remix,"[[""Deseos - Remix"", 0], [""Deseos - Remix"", 1], [""Deseos - Remix"", 0], [""Deseos - Remix"", 53], [""Costear - Flow La Movie Remix"", 30]]"
Jhay Cortez,Bryant Myers,Directed,1496,,,7,53,Deseos - Remix,"[[""Deseos - Remix"", 0], [""Deseos - Remix"", 1], [""Deseos - Remix"", 0], [""Deseos - Remix"", 53], [""Costear - Equipo Rojo Remix"", 52], [""Deseos"", 43], [""Deseos"", 33]]"
Jhay Cortez,Ozuna,Directed,1497,,,4,58,Easy - Remix,"[[""Easy - Remix"", 0], [""Easy - Remix"", 0], [""Easy - Remix"", 58], [""Easy - Remix"", 52]]"
Jhay Cortez,Arcangel,Directed,1498,,,1,53,Los Bandoleros,"[[""Los Bandoleros"", 53]]"
Jhay Cortez,Kendo Kaponi,Directed,1499,,,1,54,Ropa Interior,"[[""Ropa Interior"", 54]]"
Jhay Cortez,Juanka,Directed,1500,,,1,52,Costear - Equipo Rojo Remix,"[[""Costear - Equipo Rojo Remix"", 52]]"
Jhay Cortez,Rauw Alejandro,Directed,1501,,,1,52,Costear - Equipo Rojo Remix,"[[""Costear - Equipo Rojo Remix"", 52]]"
Jhay Cortez,Justin Quiles,Directed,1502,,,1,52,Costear - Equipo Rojo Remix,"[[""Costear - Equipo Rojo Remix"", 52]]"
Jhay Cortez,Lyanno,Directed,1503,,,1,52,Costear - Equipo Rojo Remix,"[[""Costear - Equipo Rojo Remix"", 52]]"
Jhay Cortez,Eladio Carrion,Directed,1504,,,1,52,Costear - Equipo Rojo Remix,"[[""Costear - Equipo Rojo Remix"", 52]]"
Jhay Cortez,Joyce Santana,Directed,1505,,,1,52,Costear - Equipo Rojo Remix,"[[""Costear - Equipo Rojo Remix"", 52]]"
Jhay Cortez,Rafa Pabön,Directed,1507,,,3,46,Cuando Bebe,"[[""Cuando Bebe"", 46], [""Costear - Equipo Negro Remix"", 46], [""Cuando Bebe"", 32]]"
Jhay Cortez,De La Ghetto,Directed,1508,,,1,46,Costear - Equipo Negro Remix,"[[""Costear - Equipo Negro Remix"", 46]]"
Jhay Cortez,Alvaro Diaz,Directed,1509,,,1,46,Costear - Equipo Negro Remix,"[[""Costear - Equipo Negro Remix"", 46]]"
Jhay Cortez,Brray,Directed,1510,,,1,46,Costear - Equipo Negro Remix,"[[""Costear - Equipo Negro Remix"", 46]]"
Jhay Cortez,Lunay,Directed,1511,,,1,46,Costear - Equipo Negro Remix,"[[""Costear - Equipo Negro Remix"", 46]]"
Jhay Cortez,Alex Rose,Directed,1512,,,1,46,Costear - Equipo Negro Remix,"[[""Costear - Equipo Negro Remix"", 46]]"
Jhay Cortez,C. Tangana,Directed,1513,,,2,43,¿Cuánto E$?,"[[""\u00bfCu\u00e1nto E$?"", 43], [""\u00bfCu\u00e1nto E$?"", 30]]"
Jhay Cortez,KAROL G,Directed,1514,,,2,40,Deséame Suerte,"[[""Des\u00e9ame Suerte"", 40], [""Des\u00e9ame Suerte"", 35]]"
Jhay Cortez,Haze,Directed,1515,,,2,40,Deséame Suerte,"[[""Des\u00e9ame Suerte"", 40], [""Des\u00e9ame Suerte"", 35]]"
Jhay Cortez,Jory Boy,Directed,1516,,,2,30,Donde No Se Vea,"[[""Donde No Se Vea"", 30], [""Donde No Se Vea"", 22]]"
Jhay Cortez,Pusho,Directed,1517,,,2,30,Donde No Se Vea,"[[""Donde No Se Vea"", 30], [""Donde No Se Vea"", 22]]"
Tony Dize,Yandel,Directed,1518,,,24,70,Permitame,"[[""Permitame"", 70], [""Permitame"", 0], [""Permitame"", 0], [""Permitame"", 0], [""Permitame"", 51], [""Prometo Olvidarte - Remix"", 35], [""Permitame"", 22], [""Permitame"", 29], [""Permitame"", 40], [""Permitame"", 22], [""Permitame"", 19], [""Permitame"", 19], [""Permitame"", 16], [""Permitame"", 7], [""Permitame"", 4], [""Permitame"", 9], [""Permitame"", 5], [""Permitame"", 3], [""Permitame"", 5], [""Permitame"", 1], [""Permitame"", 9], [""Permitame"", 12], [""Permitame"", 2], [""Permitame"", 3]]"
Tony Dize,Plan B,Directed,1519,,,5,56,Solos,"[[""Solos"", 56], [""Solos - Remix"", 42], [""Solos - Remix"", 50], [""Solos - Remix"", 10], [""Solos - Remix"", 23]]"
Tony Dize,Ken-Y,Directed,1520,,,62,67,Quizas - Remix,"[[""Quizas - Remix"", 67], [""Quizas - Remix"", 0], [""Quizas - Remix"", 0], [""Quizas - Remix"", 0], [""El Doctorado - Remix"", 65], [""Mi Amor Es Pobre"", 40], [""Quizas - Remix"", 41], [""Quizas - Remix"", 45], [""Quizas - Remix"", 40], [""Quizas - Remix"", 38], [""Quizas - Remix"", 34], [""Quizas - Remix"", 33], [""Quizas - Remix"", 28], [""Quizas - Remix"", 28], [""Quizas - Remix"", 33], [""Quizas - Remix"", 28], [""Quizas - Remix"", 26], [""Quizas - Remix"", 27], [""El Doctorado - Remix"", 27], [""Quizas - Remix"", 24], [""Mi Amor es Pobre"", 45], [""Quizas - Remix"", 39], [""Quizas - Remix"", 27], [""Quizas - Remix"", 23], [""Quizas - Remix"", 22], [""Quizas - Remix"", 23], [""Quizas - Remix"", 21], [""Quizas - Remix"", 21], [""Quizas - Remix"", 21], [""Quizas - DJ Kazzanova Mix"", 11], [""El Doctorado - Remix"", 33], [""Quizas - Remix"", 29], [""Quizas - Remix"", 21], [""Quizas - Remix"", 21], [""Quizas - Remix"", 21], [""Quizas - Remix"", 21], [""Quizas - Remix"", 19], [""Quizas - Remix"", 20], [""El Doctorado - Remix"", 20], [""Quizas - Remix"", 16], [""Mi Amor Es Pobre - Remix"", 7], [""Quizas - Remix"", 18], [""Quizas - Remix"", 17], [""Quizas - Remix"", 17], [""Quizas - Remix"", 6], [""El Doctorado - Remix"", 14], [""Quizas - Remix"", 15], [""Quizas - Remix"", 8], [""Quizas - Remix"", 9], [""Quizas - Remix"", 11], [""El Doctorado - Remix"", 7], [""El Doctorado - Remix"", 3], [""El Doctorado - Remix"", 7], [""El Doctorado - Remix"", 3], [""Quizas - Remix"", 10], [""Quizas - Remix"", 16], [""Quizas - Remix"", 11], [""El Doctorado - Remix"", 10], [""Quizas - Remix"", 13], [""Quizas - Remix"", 7], [""Quizas - Remix"", 25], [""Quizas - Remix"", 17]]"
Tony Dize,"Franco ""El Gorilla""",Directed,1522,,,3,39,La Noche Esta Pa' Jangueo,"[[""La Noche Esta Pa' Jangueo"", 0], [""La Noche Esta Pa' Jangueo"", 39], [""La Noche Esta Pa' Jangueo"", 6]]"
